des,orbit_id,jd,cd,dist,dist_min,dist_max,v_rel,v_inf,t_sigma_f,h
2024 EZ,12,2460374.246058636,2024-Mar-04 17:54,0.0207621301770194,0.0207403931652304,0.020783867031561,8.63317403581617,8.61829604338242,< 00:01,24.32
2024 EW3,5,2460375.383364159,2024-Mar-05 21:12,0.0070119897628165,0.00699180685485878,0.00703216709567793,3.37430538444363,3.25974826094971,00:04,28.41
2024 EM3,3,2460375.457240611,2024-Mar-05 22:58,0.0194259104659426,0.0192945471154466,0.0195572676963797,8.96842158939639,8.95311474269563,00:03,26.43
2024 EH,6,2460376.580826521,2024-Mar-07 01:56,0.00338357594753661,0.00338053015241976,0.00338662164844344,9.49223075256433,9.40890513926248,< 00:01,27.20
2024 ET3,2,2460377.219251888,2024-Mar-07 17:16,0.00537941326055543,0.00533523018442176,0.00542358642161888,8.05887457218963,7.9971769124296,00:04,28.39
2024 EJ2,2,2460377.576460539,2024-Mar-08 01:50,0.00372843216114389,0.00372283461309815,0.00373402959911727,14.8049488936551,14.7565997345181,< 00:01,26.43
2024 ET1,2,2460377.662726409,2024-Mar-08 03:54,0.00646093035779717,0.00644776121144811,0.00647409919980701,12.0053198341778,11.9709192171286,< 00:01,28.54
2024 DW1,12,2460377.738821468,2024-Mar-08 05:44,0.0269363768436344,0.0269233740160004,0.0269493796648865,19.8735359206918,19.8685579489331,< 00:01,23.87
2024 EY1,3,2460378.081380053,2024-Mar-08 13:57,0.0153948872985857,0.015355449173773,0.0154343242241903,7.66022838525339,7.63760091367584,< 00:01,28.32
2024 EZ1,4,2460378.211060567,2024-Mar-08 17:04,0.0173100292101951,0.0172638755898017,0.017356180901993,6.28514926308652,6.26061078776149,< 00:01,26.95
2024 EO,4,2460378.546140737,2024-Mar-09 01:06,0.00926449416811834,0.00922602013316912,0.00930296770676356,19.1744640557815,19.1594590083243,< 00:01,26.36
2024 EG,5,2460378.876360645,2024-Mar-09 09:02,0.0215524209665346,0.0214389707164406,0.0216658704158627,19.200414659419,19.1939747682843,< 00:01,24.54
2024 EB3,5,2460379.004860012,2024-Mar-09 12:07,0.0318598635140511,0.0317288841827881,0.0319908422716525,17.739501888302,17.7347868552129,< 00:01,24.54
2024 EQ1,6,2460379.004954282,2024-Mar-09 12:07,0.0168437673587163,0.01679599711255,0.0168915373129883,17.1407481311451,17.1315168854395,< 00:01,25.12
2024 FQ1,3,2460380.035935372,2024-Mar-10 12:52,0.0407858945521907,0.0400300093570036,0.041541760262795,14.146169149836,14.1415502938178,00:18,25.18
2024 EJ3,6,2460380.094061176,2024-Mar-10 14:15,0.00661616684630566,0.00660496139263524,0.00662737214019314,13.7931526050099,13.7639243589642,< 00:01,26.77
2024 FC1,1,2460380.123412385,2024-Mar-10 14:58,0.00223291384343156,0.00223015071606664,0.00223567653000755,5.71778515433559,5.50513559348901,< 00:01,27.66
2024 EA2,3,2460380.127642926,2024-Mar-10 15:04,0.0142005359823515,0.0141026155189386,0.0142984523010043,11.0082050377685,10.9911470528778,< 00:01,27.48
2024 FR2,1,2460380.192446898,2024-Mar-10 16:37,0.0296422886605892,0.029288564991596,0.0299990426830235,4.79631071725055,4.77753293539739,00:41,26.04
2024 FZ2,5,2460380.232370157,2024-Mar-10 17:35,0.0483685093934178,0.0478829398960793,0.0488540712974728,11.4934828502618,11.4886889545507,00:07,22.42
2024 EE2,3,2460380.385157574,2024-Mar-10 21:15,0.0355703281900434,0.0351601114677259,0.0359805409003747,18.6955022742594,18.6914951400132,< 00:01,24.91
2024 ER3,3,2460380.678899139,2024-Mar-11 04:18,0.0312204315464444,0.0309874719971187,0.0314533886766135,15.7066896655956,15.7012551113008,< 00:01,25.56
2024 DA1,15,2460380.817934899,2024-Mar-11 07:38,0.0240376086675613,0.0240061660532627,0.024069051097795,9.94606734488426,9.93491636011679,< 00:01,24.55
2024 EL3,1,2460380.938265906,2024-Mar-11 10:31,0.000241782667127883,0.00024091205095171,0.000242653643897761,13.7108784350412,12.8820768260019,00:05,28.77
2024 EX3,4,2460381.204640713,2024-Mar-11 16:55,0.00785204414786549,0.0078443918901435,0.0078596960205593,5.17467139422245,5.108674243472,< 00:01,28.15
2024 FM,1,2460381.285630700,2024-Mar-11 18:51,0.0110402360755622,0.0109151109845178,0.0111653564824776,8.68153861763905,8.65369444566102,00:34,27.81
2024 EG2,6,2460381.591023362,2024-Mar-12 02:11,0.00429123876303241,0.00428676587305005,0.00429571162308374,19.5754152571715,19.5436705755304,< 00:01,25.94
673675,32,2460381.607850479,2024-Mar-12 02:35,0.0496255247306551,0.0496252239448888,0.049625825516444,11.0657293500492,11.0608762142199,< 00:01,22.50
2024 EG4,11,2460381.790867076,2024-Mar-12 06:59,0.0223254790152656,0.0222931099383741,0.0223578479550774,12.7267288463449,12.7173477224256,< 00:01,24.68
